timestamp,ax,ay,az,gx,gy,gz,fk_lx,fk_ly,fk_lz,fk_rx,fk_ry,fk_rz,contact_l,contact_r,gt_x,gt_y,gt_z,gt_qx,gt_qy,gt_qz,gt_qw
1700000000.300000,0.036275,-0.002063,9.919900,0.001561,-0.002283,0.003054,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.305000,0.002944,-0.016064,9.824064,-0.007308,-0.002610,0.003352,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.310000,-0.101338,0.018040,9.941625,0.004127,-0.001853,0.003248,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.315000,-0.026160,-0.013742,9.895937,0.001713,-0.005213,-0.002142,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.320000,0.029910,0.036283,9.873053,-0.000279,-0.001474,0.001866,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.325000,0.055030,-0.040927,9.794917,0.004199,0.001984,-0.003533,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.330000,0.002865,-0.058279,9.823284,0.004610,-0.003393,0.001756,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.335000,0.000509,-0.007491,9.905247,-0.000986,-0.001248,0.001576,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.340000,-0.000677,-0.065253,9.784783,0.001529,0.002243,0.004230,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.345000,0.084392,0.077820,9.821311,-0.000031,0.003961,0.002414,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.350000,0.032224,0.087038,9.789767,0.000619,0.004184,-0.000200,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.355000,0.081616,-0.011906,9.853997,0.006445,-0.001060,-0.006101,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.360000,-0.025800,-0.057270,9.812268,0.002683,-0.001090,0.001360,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.365000,0.001974,-0.018835,9.799122,-0.004105,0.000908,0.002015,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.370000,-0.035722,0.015247,9.770667,0.002539,-0.000805,-0.001015,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.375000,0.147329,0.001040,9.894308,0.001978,0.004631,-0.001437,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.380000,0.026635,-0.046649,9.797405,-0.002861,-0.003538,-0.000233,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.385000,0.064974,-0.056715,9.878619,-0.000453,0.002555,0.000967,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.390000,-0.003595,-0.052907,9.877169,0.002088,-0.003202,-0.005402,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.395000,0.024277,0.037680,9.869487,-0.000481,-0.002647,-0.000836,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.400000,0.051256,-0.115318,9.854907,0.002964,-0.003067,0.003145,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.405000,0.041520,0.106787,9.865086,0.001498,0.000232,0.000094,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.410000,-0.034755,0.090236,9.812405,0.003093,0.005302,-0.000552,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.415000,0.003566,0.013968,9.821028,0.001775,-0.003640,0.000061,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.420000,-0.021453,-0.006495,9.802597,-0.000884,-0.002427,0.005281,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.425000,-0.067992,-0.021202,9.787325,-0.004403,0.003878,-0.000193,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.430000,-0.015241,-0.046015,9.818795,-0.004962,-0.004218,-0.000474,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.435000,0.118488,-0.053752,9.974807,-0.003489,-0.003057,-0.006841,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.440000,0.066440,-0.059753,9.833585,0.002672,-0.001169,0.002747,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.445000,-0.000415,0.011418,9.824858,0.002964,-0.003538,-0.000149,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.450000,0.000070,0.005413,9.866636,0.006619,0.001881,0.000370,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.455000,-0.001029,-0.059853,9.850716,-0.001303,-0.001202,0.001031,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.460000,0.012511,-0.047136,9.838429,0.001036,-0.003482,-0.001728,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.465000,0.037210,0.004745,9.839849,0.001780,0.005160,0.005116,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.470000,0.026635,0.108104,9.885825,0.000462,0.000456,0.003242,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.475000,0.089686,0.089851,9.779894,0.004683,0.001105,0.003268,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.480000,0.040771,-0.031458,9.866503,-0.001685,0.002641,-0.000066,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.485000,-0.036727,0.021003,9.863252,0.003532,0.002562,-0.002295,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.490000,0.023831,0.014263,9.761460,-0.000302,-0.002819,0.001655,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.495000,-0.023417,0.025219,9.826864,0.002541,-0.000237,0.003593,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.500000,0.071874,-0.020680,9.898299,0.006117,-0.000262,-0.001061,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.505000,0.009889,-0.035729,9.847740,-0.007063,-0.001170,-0.003161,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.510000,0.000509,0.008910,9.863052,-0.002428,0.004743,0.004404,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.515000,0.041499,-0.071905,9.842068,0.003086,-0.005189,-0.002990,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.520000,-0.034547,0.037747,9.854551,0.000509,-0.003250,0.001857,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.525000,0.003642,0.044981,9.873972,0.003785,-0.005406,0.000742,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.530000,0.118816,-0.138649,9.876064,0.002385,-0.003782,0.002246,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.535000,-0.027801,0.009490,9.881410,-0.000807,-0.002650,-0.005019,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
1700000000.540000,0.090295,0.033788,9.788383,0.000277,0.002287,-0.003862,-0.022800,0.142500,-0.821500,-0.022800,-0.142500,-0.821500,1,1,0.000000,0.000000,0.652500,0.000000,0.000000,0.000000,1.000000
